time,worker_task_index,global_step,local_step,loss,acc,time delta
2018-05-21 02:38:35.11447,0,2010,2010,14.4108305,0.968,0.03946089744567871
2018-05-21 02:38:35.15255,0,2020,2020,22.357645,0.9656,0.03808307647705078
2018-05-21 02:38:35.19070,0,2030,2030,7.160137,0.9716,0.03815293312072754
2018-05-21 02:38:35.22605,0,2040,2040,3.0407271,0.9678,0.035343170166015625
2018-05-21 02:38:35.26684,0,2050,2050,5.308721,0.9708,0.040791988372802734
2018-05-21 02:38:35.30399,0,2060,2060,5.8505154,0.9652,0.03715395927429199
2018-05-21 02:38:35.34268,0,2070,2070,11.847328,0.9696,0.03869199752807617
2018-05-21 02:38:35.38181,0,2080,2080,9.188567,0.971,0.03912997245788574
2018-05-21 02:38:35.41951,0,2090,2090,24.897541,0.9728,0.03770089149475098
2018-05-21 02:38:35.45551,0,2100,2100,11.788105,0.972,0.035993099212646484
2018-05-21 02:38:35.49379,0,2110,2110,0.23059134,0.9732,0.03827810287475586
2018-05-21 02:38:35.53249,0,2120,2120,8.524139,0.9716,0.03869891166687012
2018-05-21 02:38:35.57182,0,2130,2130,3.9278717,0.9754,0.039335012435913086
2018-05-21 02:38:35.61120,0,2140,2140,9.926439,0.9704,0.03938007354736328
2018-05-21 02:38:35.64996,0,2150,2150,10.044138,0.9684,0.0387578010559082
2018-05-21 02:38:35.68758,0,2160,2160,12.903567,0.971,0.03762412071228027
2018-05-21 02:38:35.72649,0,2170,2170,8.713042,0.9642,0.038902997970581055
2018-05-21 02:38:35.76352,0,2180,2180,7.707342,0.9662,0.03703188896179199
2018-05-21 02:38:35.80058,0,2190,2190,9.708887,0.9706,0.0370631217956543
2018-05-21 02:38:35.83925,0,2200,2200,32.513027,0.9666,0.03866696357727051
2018-05-21 02:38:35.98971,0,2210,2210,9.427965,0.9694,0.15045809745788574
2018-05-21 02:38:36.02728,0,2220,2220,8.592506,0.9708,0.037573814392089844
2018-05-21 02:38:36.06402,0,2230,2230,11.991972,0.972,0.036741018295288086
2018-05-21 02:38:36.10099,0,2240,2240,0.8542382,0.9692,0.0369720458984375
2018-05-21 02:38:36.13801,0,2250,2250,13.112932,0.9736,0.037017107009887695
2018-05-21 02:38:36.17668,0,2260,2260,9.908818,0.9714,0.0386660099029541
2018-05-21 02:38:36.21490,0,2270,2270,5.054471,0.9722,0.03822183609008789
